Order_ID,Order_Date,Delivery_Date,Product_Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Pct,Revenue,Total_Cost,Profit,Profit_Margin_Pct,Lead_Time_Days,Delivery_Status,Supplier_Name,Supplier_Region,Warehouse_Location,Customer_Segment,Sales_Channel,Inventory_Level,Reorder_Point,Safety_Stock
ORD-00121,2024-06-30,2024-07-13,Batteries & Power,Lithium Backup 48V,2,320.0,580.0,0,1160.0,640.0,520.0,44.83,13,On Time,CommScope Inc,North America,"Los Angeles, CA",Government,Value-Added Reseller,303,50,28
ORD-00122,2023-02-16,2023-04-15,Network Equipment,Base Station BTS,10,8500.0,15000.0,0,150000.0,85000.0,65000.0,43.33,58,Delayed,CommScope Inc,North America,"Atlanta, GA",Enterprise,Direct Sales,316,40,10
ORD-00123,2023-03-16,2023-04-06,Fiber Cables,ADSS Cable 1km,2,70.0,150.0,0,300.0,140.0,160.0,53.33,21,On Time,Nokia Solutions,Europe,"Denver, CO",Government,Distributor,104,30,29
ORD-00124,2023-09-05,2023-10-11,Network Equipment,Microwave Link,50,3200.0,5800.0,15,246500.0,160000.0,86500.0,35.09,36,On Time,Nokia Solutions,Europe,"Miami, FL",Enterprise,Retail Partner,72,32,13
ORD-00125,2024-05-25,2024-07-08,SIM Cards,Roaming SIM Pro,50,1.2,5.0,0,250.0,60.0,190.0,76.0,44,On Time,ZTE Corp,Asia,"Miami, FL",SME,Online Portal,157,83,11
ORD-00126,2023-10-16,2023-12-01,Smartphones,OnePlus 13,5,420.0,749.0,0,3745.0,2100.0,1645.0,43.93,46,On Time,Honor Devices,Asia,"Miami, FL",Enterprise,Direct Sales,55,33,14
ORD-00127,2023-10-23,2023-11-08,SIM Cards,Prepaid SIM Kit,25,0.3,1.5,0,37.5,7.5,30.0,80.0,16,On Time,Ericsson AB,Europe,"Chicago, IL",Government,Value-Added Reseller,281,28,29
ORD-00128,2023-07-23,2023-09-24,Antennas,Parabolic Dish 0.6m,1,150.0,320.0,0,320.0,150.0,170.0,53.12,63,On Time,Siemens Networks,Europe,"Miami, FL",Government,Online Portal,19,24,20
ORD-00129,2024-09-23,2024-10-22,Batteries & Power,Solar Panel 500W,5,400.0,720.0,25,2700.0,2000.0,700.0,25.93,29,On Time,ZTE Corp,Asia,"Miami, FL",SME,Distributor,260,37,25
ORD-00130,2023-11-12,2024-01-03,Antennas,Parabolic Dish 0.6m,2,150.0,320.0,0,640.0,300.0,340.0,53.12,52,On Time,Siemens Networks,Europe,"Dallas, TX",Individual,Value-Added Reseller,495,40,28
ORD-00131,2023-02-02,2023-03-16,Routers & Gateways,WiFi 7 Mesh Router,25,60.0,150.0,0,3750.0,1500.0,2250.0,60.0,42,On Time,Honor Devices,Asia,"Denver, CO",SME,Online Portal,225,30,23
ORD-00132,2023-08-01,2023-09-07,Network Equipment,Fiber Optic Terminal,10,600.0,1100.0,0,11000.0,6000.0,5000.0,45.45,37,On Time,Juniper Networks,North America,"Atlanta, GA",SME,Value-Added Reseller,339,35,26
ORD-00133,2024-05-10,2024-06-05,Fiber Cables,Armored Drop Cable,200,25.0,60.0,0,12000.0,5000.0,7000.0,58.33,26,On Time,CommScope Inc,North America,"Miami, FL",Government,Value-Added Reseller,230,172,83
ORD-00134,2024-08-10,2024-10-15,Antennas,Directional Panel Antenna,10,120.0,280.0,0,2800.0,1200.0,1600.0,57.14,66,On Time,Siemens Networks,Europe,"Newark, NJ",Government,Direct Sales,395,45,14
ORD-00135,2023-07-26,2023-09-30,SIM Cards,5G SIM eSIM,2,0.5,2.5,0,5.0,1.0,4.0,80.0,66,Damaged,Alcatel-Lucent,Europe,"Newark, NJ",Individual,Online Portal,139,24,13
ORD-00136,2023-12-05,2024-01-20,Routers & Gateways,Enterprise Core Router,1,2800.0,5200.0,25,3900.0,2800.0,1100.0,28.21,46,Delayed,Huawei Tech,Asia,"Atlanta, GA",Enterprise,Distributor,493,37,15
ORD-00137,2023-08-26,2023-10-23,Fiber Cables,Indoor Patch Cord 3m,5,3.0,8.0,15,34.0,15.0,19.0,55.88,58,Damaged,Siemens Networks,Europe,"Atlanta, GA",Enterprise,Value-Added Reseller,478,49,11
ORD-00138,2023-10-19,2023-12-21,Batteries & Power,Solar Panel 500W,25,400.0,720.0,15,15300.0,10000.0,5300.0,34.64,63,Damaged,Samsung Networks,Asia,"Newark, NJ",Enterprise,Retail Partner,139,26,13
ORD-00139,2024-08-04,2024-09-26,SIM Cards,IoT M2M SIM,25,0.8,3.0,0,75.0,20.0,55.0,73.33,53,On Time,Qualcomm Supply,North America,"Atlanta, GA",Government,Retail Partner,312,47,30
ORD-00140,2023-01-07,2023-03-01,Fiber Cables,Indoor Patch Cord 3m,5,3.0,8.0,5,38.0,15.0,23.0,60.53,53,Delayed,Huawei Tech,Asia,"Seattle, WA",Government,Online Portal,154,38,28
ORD-00141,2024-02-20,2024-04-19,Smartphones,Pixel 9 Pro,10,500.0,899.0,0,8990.0,5000.0,3990.0,44.38,59,On Time,Samsung Networks,Asia,"Seattle, WA",Government,Online Portal,469,50,19
ORD-00142,2024-12-19,2025-02-06,SIM Cards,Enterprise Multi-IMSI,1,2.0,8.0,0,8.0,2.0,6.0,75.0,49,On Time,Nokia Solutions,Europe,"Seattle, WA",Government,Distributor,340,46,16
ORD-00143,2024-07-31,2024-08-13,Batteries & Power,Tower Power Cabinet,10,1800.0,3200.0,0,32000.0,18000.0,14000.0,43.75,13,On Time,Honor Devices,Asia,"Seattle, WA",Government,Direct Sales,274,24,15
ORD-00144,2024-04-01,2024-04-11,SIM Cards,Enterprise Multi-IMSI,2,2.0,8.0,0,16.0,4.0,12.0,75.0,10,On Time,Corning Optical,North America,"Seattle, WA",Enterprise,Value-Added Reseller,212,34,28
ORD-00145,2025-02-02,2025-02-14,Smartphones,Xiaomi 14 Pro,5,380.0,649.0,0,3245.0,1900.0,1345.0,41.45,12,On Time,Cisco Systems,North America,"Denver, CO",Government,Direct Sales,176,42,12
ORD-00146,2025-02-23,2025-04-16,Routers & Gateways,Home Gateway HG-1,100,25.0,65.0,20,5200.0,2500.0,2700.0,51.92,52,On Time,ZTE Corp,Asia,"Denver, CO",SME,Online Portal,456,117,67
ORD-00147,2023-07-02,2023-08-09,Batteries & Power,Solar Panel 500W,2,400.0,720.0,0,1440.0,800.0,640.0,44.44,38,On Time,Corning Optical,North America,"Los Angeles, CA",Government,Direct Sales,114,46,10
ORD-00148,2023-09-11,2023-10-12,Batteries & Power,Lithium Backup 48V,500,320.0,580.0,0,290000.0,160000.0,130000.0,44.83,31,On Time,Corning Optical,North America,"Denver, CO",Individual,Online Portal,564,213,489
ORD-00149,2023-04-14,2023-05-25,Antennas,Omni 5G Antenna,1,80.0,190.0,0,190.0,80.0,110.0,57.89,41,On Time,Cisco Systems,North America,"Chicago, IL",SME,Direct Sales,360,47,11
ORD-00150,2023-11-23,2024-01-08,Network Equipment,5G Small Cell,2,1200.0,2200.0,10,3960.0,2400.0,1560.0,39.39,46,On Time,Huawei Tech,Asia,"Newark, NJ",SME,Value-Added Reseller,448,24,26
ORD-00151,2023-12-19,2024-02-09,Network Equipment,Fiber Optic Terminal,2,600.0,1100.0,25,1650.0,1200.0,450.0,27.27,52,Delayed,Qualcomm Supply,North America,"Denver, CO",Individual,Direct Sales,356,33,23
ORD-00152,2025-04-05,2025-05-13,Network Equipment,Microwave Link,2,3200.0,5800.0,0,11600.0,6400.0,5200.0,44.83,38,On Time,Nokia Solutions,Europe,"Chicago, IL",Government,Online Portal,213,37,26
ORD-00153,2023-10-02,2023-10-28,Network Equipment,Fiber Optic Terminal,1,600.0,1100.0,5,1045.0,600.0,445.0,42.58,26,On Time,Siemens Networks,Europe,"Dallas, TX",SME,Direct Sales,37,26,28
ORD-00154,2025-02-03,2025-03-18,Antennas,Parabolic Dish 0.6m,1,150.0,320.0,15,272.0,150.0,122.0,44.85,43,On Time,Ericsson AB,Europe,"Chicago, IL",SME,Direct Sales,122,37,20
ORD-00155,2024-05-24,,Batteries & Power,Small Cell UPS,2,450.0,820.0,0,1640.0,900.0,740.0,45.12,40,Cancelled,Siemens Networks,Europe,"Newark, NJ",Government,Value-Added Reseller,240,44,20
ORD-00156,2024-08-21,2024-10-06,Network Equipment,Microwave Link,2,3200.0,5800.0,10,10440.0,6400.0,4040.0,38.7,46,On Time,Qualcomm Supply,North America,"Atlanta, GA",Government,Value-Added Reseller,78,26,20
ORD-00157,2024-04-16,2024-05-12,Network Equipment,Fiber Optic Terminal,5,600.0,1100.0,25,4125.0,3000.0,1125.0,27.27,26,Delayed,CommScope Inc,North America,"Newark, NJ",Individual,Distributor,86,24,27
ORD-00158,2025-02-21,2025-03-12,Fiber Cables,Multi-Mode OM4 1km,100,40.0,95.0,0,9500.0,4000.0,5500.0,57.89,19,On Time,Cisco Systems,North America,"Atlanta, GA",Enterprise,Direct Sales,34,58,11
ORD-00159,2024-07-18,2024-08-18,Network Equipment,Edge Router CR-5,5,2100.0,3800.0,25,14250.0,10500.0,3750.0,26.32,31,On Time,Alcatel-Lucent,Europe,"Atlanta, GA",Enterprise,Value-Added Reseller,140,37,19
ORD-00160,2023-07-16,2023-09-13,Smartphones,Xiaomi 14 Pro,25,380.0,649.0,0,16225.0,9500.0,6725.0,41.45,59,Delayed,Samsung Networks,Asia,"Dallas, TX",SME,Online Portal,407,32,12
ORD-00161,2024-01-24,2024-02-29,SIM Cards,Roaming SIM Pro,5,1.2,5.0,10,22.5,6.0,16.5,73.33,36,On Time,Ericsson AB,Europe,"Atlanta, GA",Enterprise,Distributor,4,42,15
ORD-00162,2023-08-05,2023-09-20,Smartphones,OnePlus 13,50,420.0,749.0,0,37450.0,21000.0,16450.0,43.93,46,On Time,Cobham Wireless,Europe,"Dallas, TX",Enterprise,Online Portal,38,55,44
ORD-00163,2023-11-03,2023-12-01,Routers & Gateways,Home Gateway HG-1,1,25.0,65.0,0,65.0,25.0,40.0,61.54,28,Delayed,Huawei Tech,Asia,"Los Angeles, CA",Individual,Direct Sales,346,48,27
ORD-00164,2023-08-26,2023-09-05,SIM Cards,Roaming SIM Pro,25,1.2,5.0,5,118.75,30.0,88.75,74.74,10,On Time,CommScope Inc,North America,"Atlanta, GA",Enterprise,Distributor,314,50,29
ORD-00165,2023-07-10,2023-09-11,Fiber Cables,Armored Drop Cable,1,25.0,60.0,20,48.0,25.0,23.0,47.92,63,On Time,Nokia Solutions,Europe,"Miami, FL",Individual,Distributor,316,29,17
ORD-00166,2023-04-04,2023-04-21,Antennas,Omni 5G Antenna,1,80.0,190.0,10,171.0,80.0,91.0,53.22,17,Delayed,Juniper Networks,North America,"Miami, FL",Government,Direct Sales,67,22,15
ORD-00167,2023-04-06,2023-06-15,Fiber Cables,Indoor Patch Cord 3m,5,3.0,8.0,0,40.0,15.0,25.0,62.5,70,On Time,Samsung Networks,Asia,"Dallas, TX",Government,Value-Added Reseller,149,33,22
ORD-00168,2023-05-23,2023-06-18,Batteries & Power,Lithium Backup 48V,25,320.0,580.0,0,14500.0,8000.0,6500.0,44.83,26,On Time,Honor Devices,Asia,"Los Angeles, CA",Individual,Online Portal,74,22,15
ORD-00169,2024-08-31,2024-10-29,Fiber Cables,Armored Drop Cable,2,25.0,60.0,0,120.0,50.0,70.0,58.33,59,On Time,ZTE Corp,Asia,"Newark, NJ",SME,Distributor,155,20,22
ORD-00170,2023-11-25,2024-01-06,SIM Cards,Enterprise Multi-IMSI,2,2.0,8.0,0,16.0,4.0,12.0,75.0,42,On Time,Siemens Networks,Europe,"Denver, CO",SME,Retail Partner,90,50,22
ORD-00171,2025-04-16,2025-05-13,SIM Cards,Prepaid SIM Kit,25,0.3,1.5,0,37.5,7.5,30.0,80.0,27,On Time,Qualcomm Supply,North America,"Miami, FL",Individual,Retail Partner,477,38,16
ORD-00172,2025-05-01,2025-05-23,Routers & Gateways,Enterprise Core Router,1,2800.0,5200.0,0,5200.0,2800.0,2400.0,46.15,22,Delayed,Foxconn Telecom,Asia,"Chicago, IL",Individual,Retail Partner,324,29,17
ORD-00173,2024-06-02,2024-07-17,SIM Cards,IoT M2M SIM,10,0.8,3.0,0,30.0,8.0,22.0,73.33,45,Delayed,Foxconn Telecom,Asia,"Seattle, WA",Individual,Value-Added Reseller,359,48,27
ORD-00174,2025-03-26,2025-04-28,Routers & Gateways,Home Gateway HG-1,1,25.0,65.0,15,55.25,25.0,30.25,54.75,33,On Time,Honor Devices,Asia,"Atlanta, GA",Individual,Retail Partner,132,27,26
ORD-00175,2025-03-01,2025-05-04,Antennas,Parabolic Dish 0.6m,5,150.0,320.0,0,1600.0,750.0,850.0,53.12,64,On Time,Foxconn Telecom,Asia,"Miami, FL",Individual,Distributor,12,35,13
ORD-00176,2024-06-17,2024-07-22,SIM Cards,Roaming SIM Pro,100,1.2,5.0,10,450.0,120.0,330.0,73.33,35,On Time,Siemens Networks,Europe,"Miami, FL",Individual,Online Portal,224,198,67
ORD-00177,2025-01-28,2025-02-25,SIM Cards,5G SIM eSIM,2,0.5,2.5,0,5.0,1.0,4.0,80.0,28,On Time,Samsung Networks,Asia,"Miami, FL",Enterprise,Online Portal,286,33,24
ORD-00178,2024-03-15,2024-04-20,Network Equipment,Fiber Optic Terminal,10,600.0,1100.0,20,8800.0,6000.0,2800.0,31.82,36,Delayed,Ericsson AB,Europe,"Chicago, IL",Individual,Value-Added Reseller,142,44,12
ORD-00179,2023-09-26,,Routers & Gateways,Home Gateway HG-1,25,25.0,65.0,0,1625.0,625.0,1000.0,61.54,43,Cancelled,Siemens Networks,Europe,"Chicago, IL",Individual,Direct Sales,160,39,22
ORD-00180,2023-11-17,2023-11-29,Routers & Gateways,SD-WAN Appliance,5,400.0,850.0,20,3400.0,2000.0,1400.0,41.18,12,On Time,Qualcomm Supply,North America,"Newark, NJ",Enterprise,Online Portal,93,31,14
ORD-00181,2023-06-20,2023-07-26,Routers & Gateways,SD-WAN Appliance,2,400.0,850.0,20,1360.0,800.0,560.0,41.18,36,On Time,Nokia Solutions,Europe,"Seattle, WA",SME,Value-Added Reseller,161,46,24
ORD-00182,2024-06-01,2024-07-18,Routers & Gateways,Home Gateway HG-1,50,25.0,65.0,0,3250.0,1250.0,2000.0,61.54,47,On Time,Nokia Solutions,Europe,"Chicago, IL",Individual,Value-Added Reseller,251,73,38
ORD-00183,2023-10-23,2023-12-09,Fiber Cables,Multi-Mode OM4 1km,1,40.0,95.0,10,85.5,40.0,45.5,53.22,47,Delayed,Ericsson AB,Europe,"Newark, NJ",SME,Value-Added Reseller,281,36,13
ORD-00184,2023-08-12,2023-09-21,Routers & Gateways,Home Gateway HG-1,2,25.0,65.0,0,130.0,50.0,80.0,61.54,40,Delayed,Cobham Wireless,Europe,"Atlanta, GA",Individual,Value-Added Reseller,152,47,11
ORD-00185,2024-12-06,2025-01-17,Fiber Cables,Armored Drop Cable,2,25.0,60.0,0,120.0,50.0,70.0,58.33,42,On Time,Ericsson AB,Europe,"Chicago, IL",SME,Value-Added Reseller,71,45,16
ORD-00186,2023-10-24,,Batteries & Power,Tower Power Cabinet,25,1800.0,3200.0,0,80000.0,45000.0,35000.0,43.75,42,Cancelled,CommScope Inc,North America,"Los Angeles, CA",Government,Retail Partner,263,48,13
ORD-00187,2024-12-29,2025-02-04,Network Equipment,Fiber Optic Terminal,100,600.0,1100.0,0,110000.0,60000.0,50000.0,45.45,37,Delayed,Qualcomm Supply,North America,"Los Angeles, CA",SME,Online Portal,250,56,83
ORD-00188,2024-04-10,2024-06-08,Antennas,Massive MIMO Array,10,2500.0,4800.0,0,48000.0,25000.0,23000.0,47.92,59,Delayed,Samsung Networks,Asia,"Denver, CO",Government,Retail Partner,374,34,30
ORD-00189,2023-10-02,2023-11-05,Antennas,Massive MIMO Array,50,2500.0,4800.0,0,240000.0,125000.0,115000.0,47.92,34,On Time,Nokia Solutions,Europe,"Denver, CO",SME,Distributor,66,92,41
ORD-00190,2025-05-28,,Batteries & Power,Small Cell UPS,100,450.0,820.0,0,82000.0,45000.0,37000.0,45.12,20,Cancelled,Samsung Networks,Asia,"Seattle, WA",Enterprise,Direct Sales,219,71,98
ORD-00191,2024-01-16,2024-03-06,Network Equipment,Microwave Link,1,3200.0,5800.0,0,5800.0,3200.0,2600.0,44.83,50,On Time,Ericsson AB,Europe,"Miami, FL",Government,Direct Sales,371,42,17
ORD-00192,2023-01-09,2023-02-14,Fiber Cables,Single-Mode OS2 1km,10,55.0,120.0,20,960.0,550.0,410.0,42.71,36,On Time,Huawei Tech,Asia,"Chicago, IL",Individual,Direct Sales,117,32,12
ORD-00193,2023-03-12,2023-05-01,Antennas,Omni 5G Antenna,1,80.0,190.0,0,190.0,80.0,110.0,57.89,50,On Time,Nokia Solutions,Europe,"Denver, CO",SME,Online Portal,84,34,21
ORD-00194,2023-05-24,,Antennas,Directional Panel Antenna,10,120.0,280.0,20,2240.0,1200.0,1040.0,46.43,23,Cancelled,Juniper Networks,North America,"Chicago, IL",Enterprise,Direct Sales,161,45,14
ORD-00195,2023-07-30,2023-09-09,Network Equipment,Microwave Link,10,3200.0,5800.0,25,43500.0,32000.0,11500.0,26.44,41,On Time,Corning Optical,North America,"Newark, NJ",Enterprise,Retail Partner,382,32,19
ORD-00196,2024-05-26,2024-08-05,Antennas,Omni 5G Antenna,25,80.0,190.0,0,4750.0,2000.0,2750.0,57.89,71,Damaged,Foxconn Telecom,Asia,"Denver, CO",Enterprise,Online Portal,184,49,20
ORD-00197,2023-01-18,2023-02-26,Network Equipment,Fiber Optic Terminal,50,600.0,1100.0,0,55000.0,30000.0,25000.0,45.45,39,On Time,Cobham Wireless,Europe,"Los Angeles, CA",Individual,Direct Sales,20,27,35
ORD-00198,2024-07-04,2024-08-20,Routers & Gateways,Industrial IoT Gateway,10,180.0,390.0,0,3900.0,1800.0,2100.0,53.85,47,On Time,Alcatel-Lucent,Europe,"Denver, CO",Enterprise,Value-Added Reseller,40,36,16
ORD-00199,2023-03-01,2023-03-18,Batteries & Power,Tower Power Cabinet,5,1800.0,3200.0,0,16000.0,9000.0,7000.0,43.75,17,On Time,Cisco Systems,North America,"Newark, NJ",Individual,Online Portal,222,23,24
ORD-00200,2024-12-19,2024-12-24,Routers & Gateways,Enterprise Core Router,1,2800.0,5200.0,0,5200.0,2800.0,2400.0,46.15,5,On Time,Qualcomm Supply,North America,"Dallas, TX",Enterprise,Online Portal,177,36,26
ORD-00201,2023-10-06,2023-11-12,Batteries & Power,Small Cell UPS,1,450.0,820.0,15,697.0,450.0,247.0,35.44,37,On Time,Cisco Systems,North America,"Atlanta, GA",Government,Distributor,499,38,30
ORD-00202,2023-09-19,2023-10-19,Smartphones,OnePlus 13,5,420.0,749.0,0,3745.0,2100.0,1645.0,43.93,30,Delayed,Cobham Wireless,Europe,"Los Angeles, CA",Government,Online Portal,379,36,10
ORD-00203,2025-04-02,2025-05-22,Smartphones,Galaxy S24,1,450.0,799.0,0,799.0,450.0,349.0,43.68,50,On Time,Nokia Solutions,Europe,"Los Angeles, CA",Enterprise,Value-Added Reseller,213,49,20
ORD-00204,2024-04-21,2024-05-15,SIM Cards,5G SIM eSIM,5,0.5,2.5,5,11.88,2.5,9.38,78.96,24,On Time,Huawei Tech,Asia,"Atlanta, GA",Individual,Direct Sales,233,20,21
ORD-00205,2025-01-20,2025-03-03,Network Equipment,Microwave Link,5,3200.0,5800.0,25,21750.0,16000.0,5750.0,26.44,42,On Time,Foxconn Telecom,Asia,"Miami, FL",Individual,Online Portal,477,33,10
ORD-00206,2023-04-17,2023-05-08,Network Equipment,Edge Router CR-5,2,2100.0,3800.0,0,7600.0,4200.0,3400.0,44.74,21,On Time,ZTE Corp,Asia,"Atlanta, GA",Individual,Retail Partner,492,21,14
ORD-00207,2024-08-17,2024-09-05,Antennas,Massive MIMO Array,1,2500.0,4800.0,0,4800.0,2500.0,2300.0,47.92,19,On Time,Juniper Networks,North America,"Miami, FL",Individual,Direct Sales,201,22,28
ORD-00208,2024-12-18,2025-01-22,Routers & Gateways,Home Gateway HG-1,2,25.0,65.0,0,130.0,50.0,80.0,61.54,35,On Time,ZTE Corp,Asia,"Newark, NJ",Government,Distributor,38,50,16
ORD-00209,2024-01-02,2024-01-25,Network Equipment,Edge Router CR-5,1,2100.0,3800.0,20,3040.0,2100.0,940.0,30.92,23,On Time,Siemens Networks,Europe,"Denver, CO",Enterprise,Value-Added Reseller,436,23,12
ORD-00210,2024-12-29,2025-01-19,Network Equipment,Microwave Link,50,3200.0,5800.0,0,290000.0,160000.0,130000.0,44.83,21,On Time,Huawei Tech,Asia,"Miami, FL",SME,Direct Sales,346,58,26
ORD-00211,2023-04-15,2023-04-28,Batteries & Power,Tower Power Cabinet,1,1800.0,3200.0,0,3200.0,1800.0,1400.0,43.75,13,On Time,Cobham Wireless,Europe,"Chicago, IL",Enterprise,Distributor,399,27,14
ORD-00212,2023-03-08,2023-03-26,Network Equipment,Fiber Optic Terminal,2,600.0,1100.0,0,2200.0,1200.0,1000.0,45.45,18,On Time,Cisco Systems,North America,"Newark, NJ",Enterprise,Direct Sales,463,47,20
ORD-00213,2024-11-30,2025-01-04,Smartphones,Galaxy S24,200,450.0,799.0,25,119850.0,90000.0,29850.0,24.91,35,On Time,Alcatel-Lucent,Europe,"Seattle, WA",Enterprise,Distributor,191,160,81
ORD-00214,2024-05-05,2024-05-23,Fiber Cables,Multi-Mode OM4 1km,1,40.0,95.0,0,95.0,40.0,55.0,57.89,18,On Time,ZTE Corp,Asia,"Seattle, WA",Individual,Value-Added Reseller,214,26,30
ORD-00215,2024-07-11,2024-09-07,Batteries & Power,Battery Rack 48V 100Ah,1,900.0,1600.0,0,1600.0,900.0,700.0,43.75,58,Damaged,Cisco Systems,North America,"Denver, CO",Government,Distributor,164,32,18
ORD-00216,2023-04-13,2023-05-06,Network Equipment,5G Small Cell,2,1200.0,2200.0,15,3740.0,2400.0,1340.0,35.83,23,On Time,Foxconn Telecom,Asia,"Miami, FL",SME,Online Portal,417,45,11
ORD-00217,2024-08-29,2024-09-28,Batteries & Power,Tower Power Cabinet,5,1800.0,3200.0,0,16000.0,9000.0,7000.0,43.75,30,Damaged,Siemens Networks,Europe,"Los Angeles, CA",SME,Online Portal,360,42,21
ORD-00218,2023-02-08,2023-02-16,Routers & Gateways,Enterprise Core Router,1,2800.0,5200.0,0,5200.0,2800.0,2400.0,46.15,8,On Time,Cobham Wireless,Europe,"Newark, NJ",SME,Distributor,112,20,26
ORD-00219,2023-01-23,2023-03-01,Fiber Cables,Single-Mode OS2 1km,2,55.0,120.0,0,240.0,110.0,130.0,54.17,37,On Time,ZTE Corp,Asia,"Los Angeles, CA",Government,Direct Sales,186,50,12
ORD-00220,2023-06-28,2023-08-12,SIM Cards,Roaming SIM Pro,5,1.2,5.0,15,21.25,6.0,15.25,71.76,45,On Time,Huawei Tech,Asia,"Denver, CO",Individual,Retail Partner,301,46,15
ORD-00221,2024-09-08,2024-10-17,Fiber Cables,Armored Drop Cable,25,25.0,60.0,10,1350.0,625.0,725.0,53.7,39,On Time,Cisco Systems,North America,"Denver, CO",Enterprise,Online Portal,53,49,25
ORD-00222,2023-09-29,2023-10-19,Network Equipment,Microwave Link,25,3200.0,5800.0,15,123250.0,80000.0,43250.0,35.09,20,On Time,Samsung Networks,Asia,"Miami, FL",Individual,Direct Sales,402,23,10
ORD-00223,2024-07-13,2024-08-22,Smartphones,OnePlus 13,2,420.0,749.0,0,1498.0,840.0,658.0,43.93,40,Delayed,Foxconn Telecom,Asia,"Seattle, WA",Individual,Retail Partner,83,34,12
ORD-00224,2025-01-19,2025-01-29,Batteries & Power,Lithium Backup 48V,2,320.0,580.0,5,1102.0,640.0,462.0,41.92,10,On Time,ZTE Corp,Asia,"Los Angeles, CA",Individual,Online Portal,314,48,25
ORD-00225,2023-12-06,2024-01-01,Antennas,Omni 5G Antenna,2,80.0,190.0,0,380.0,160.0,220.0,57.89,26,On Time,Juniper Networks,North America,"Los Angeles, CA",Enterprise,Direct Sales,473,43,27
ORD-00226,2024-01-05,2024-01-06,SIM Cards,Prepaid SIM Kit,2,0.3,1.5,20,2.4,0.6,1.8,75.0,1,On Time,Corning Optical,North America,"Seattle, WA",SME,Direct Sales,421,41,30
ORD-00227,2023-11-12,2023-12-05,Routers & Gateways,SD-WAN Appliance,1,400.0,850.0,10,765.0,400.0,365.0,47.71,23,On Time,CommScope Inc,North America,"Dallas, TX",Individual,Direct Sales,338,28,12
ORD-00228,2023-09-27,2023-11-13,Antennas,Parabolic Dish 0.6m,2,150.0,320.0,0,640.0,300.0,340.0,53.12,47,Delayed,Siemens Networks,Europe,"Los Angeles, CA",Individual,Direct Sales,77,44,13
ORD-00229,2024-03-04,2024-04-27,Smartphones,Pixel 9 Pro,25,500.0,899.0,0,22475.0,12500.0,9975.0,44.38,54,Delayed,Qualcomm Supply,North America,"Atlanta, GA",Individual,Value-Added Reseller,293,48,17
ORD-00230,2023-06-27,2023-07-25,Fiber Cables,Armored Drop Cable,1,25.0,60.0,0,60.0,25.0,35.0,58.33,28,On Time,Cisco Systems,North America,"Los Angeles, CA",Enterprise,Distributor,21,33,12
ORD-00231,2023-03-31,2023-06-07,Antennas,DAS Indoor Antenna,1,35.0,85.0,0,85.0,35.0,50.0,58.82,68,Damaged,Honor Devices,Asia,"Newark, NJ",Government,Direct Sales,234,49,10
ORD-00232,2024-08-25,2024-10-30,Batteries & Power,Battery Rack 48V 100Ah,5,900.0,1600.0,0,8000.0,4500.0,3500.0,43.75,66,Damaged,Foxconn Telecom,Asia,"Los Angeles, CA",SME,Value-Added Reseller,399,23,19
ORD-00233,2023-06-26,2023-07-17,Batteries & Power,Battery Rack 48V 100Ah,50,900.0,1600.0,0,80000.0,45000.0,35000.0,43.75,21,On Time,Alcatel-Lucent,Europe,"Seattle, WA",Individual,Direct Sales,348,71,12
ORD-00234,2023-11-15,2023-12-25,Fiber Cables,Armored Drop Cable,10,25.0,60.0,20,480.0,250.0,230.0,47.92,40,On Time,Siemens Networks,Europe,"Atlanta, GA",Government,Retail Partner,153,43,24
ORD-00235,2025-04-23,2025-06-09,Batteries & Power,Small Cell UPS,2,450.0,820.0,0,1640.0,900.0,740.0,45.12,47,Delayed,Cisco Systems,North America,"Chicago, IL",Individual,Online Portal,444,31,11
ORD-00236,2025-05-02,2025-05-17,Routers & Gateways,WiFi 7 Mesh Router,1,60.0,150.0,0,150.0,60.0,90.0,60.0,15,On Time,Nokia Solutions,Europe,"Atlanta, GA",SME,Online Portal,233,21,21
ORD-00237,2024-01-17,2024-03-09,Antennas,Directional Panel Antenna,2,120.0,280.0,0,560.0,240.0,320.0,57.14,52,On Time,Juniper Networks,North America,"Dallas, TX",Enterprise,Online Portal,445,35,28
ORD-00238,2023-02-20,,Routers & Gateways,Industrial IoT Gateway,2,180.0,390.0,0,780.0,360.0,420.0,53.85,25,Cancelled,Ericsson AB,Europe,"Newark, NJ",Enterprise,Distributor,438,27,30
